"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Legs sábado","23 Dec 2023, 13:57","23 Dec 2023, 15:49","","Calf Extension (Machine)",,"",3,"normal",110,10,,,
"Legs sábado","23 Dec 2023, 13:57","23 Dec 2023, 15:49","","Calf Extension (Machine)",,"",4,"normal",110,10,,,
"Legs sábado","23 Dec 2023, 13:57","23 Dec 2023, 15:49","","Calf Extension (Machine)",,"",5,"failure",130,9,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Skullcrusher (Barbell)",,"",0,"warmup",15,15,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Skullcrusher (Barbell)",,"",1,"warmup",25,3,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Skullcrusher (Barbell)",,"",2,"warmup",35,2,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Skullcrusher (Barbell)",,"",3,"normal",41,6,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Skullcrusher (Barbell)",,"",4,"normal",49,2,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Bicep Curl (Barbell)",,"",0,"warmup",31,3,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Bicep Curl (Barbell)",,"",1,"warmup",37,2,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Bicep Curl (Barbell)",,"",2,"normal",41,6,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Bicep Curl (Barbell)",,"",3,"failure",47,4,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Triceps Pushdown",0,"",0,"warmup",35,5,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Triceps Pushdown",0,"",1,"warmup",40,4,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Triceps Pushdown",0,"",2,"normal",45,10,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Triceps Pushdown",0,"",3,"failure",55,9,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Bicep Curl (Dumbbell)",0,"",0,"warmup",24,5,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Bicep Curl (Dumbbell)",0,"",1,"warmup",32,3,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Bicep Curl (Dumbbell)",0,"",2,"normal",36,10,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Bicep Curl (Dumbbell)",0,"",3,"failure",40,7,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Bent Over Row (Barbell)",,"",0,"warmup",60,5,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Bent Over Row (Barbell)",,"",1,"warmup",70,4,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Bent Over Row (Barbell)",,"",2,"normal",80,8,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Bent Over Row (Barbell)",,"",3,"normal",80,8,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Bent Over Row (Barbell)",,"",4,"failure",86,8,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Iso-Lateral Chest Press (Machine)",,"",0,"warmup",80,3,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",90,10,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",90,10,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Iso-Lateral Chest Press (Machine)",,"",3,"failure",100,9,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Single Arm Cable Row",,"",0,"warmup",40,5,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Single Arm Cable Row",,"",1,"warmup",50,3,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Single Arm Cable Row",,"",2,"normal",60,9,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Single Arm Cable Row",,"",3,"normal",65,8,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Front Raise (Cable)",,"",0,"warmup",15,4,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Front Raise (Cable)",,"",1,"normal",25,8,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Front Raise (Cable)",,"",2,"normal",25,8,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Front Raise (Cable)",,"",3,"failure",27,7,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Single Arm Lateral Raise (Cable)",,"",0,"warmup",7,4,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Single Arm Lateral Raise (Cable)",,"",1,"warmup",10,4,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Single Arm Lateral Raise (Cable)",,"",2,"normal",12,10,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Single Arm Lateral Raise (Cable)",,"",3,"failure",13,9,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Cable Crunch",,"",0,"warmup",55,4,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Cable Crunch",,"",1,"warmup",65,3,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Cable Crunch",,"",2,"normal",70,12,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Cable Crunch",,"",3,"normal",70,10,,,
"Treino uper - sexta","22 Dec 2023, 16:40","22 Dec 2023, 19:22","","Cable Crunch",,"",4,"normal",70,7,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Squat (Barbell)",,"",0,"warmup",60,15,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Squat (Barbell)",,"",1,"warmup",100,3,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Squat (Barbell)",,"",2,"warmup",110,2,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Squat (Barbell)",,"",3,"normal",120,6,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Squat (Barbell)",,"",4,"normal",120,6,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Squat (Barbell)",,"",5,"normal",130,5,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Bulgarian Split Squat",,"",0,"warmup",36,5,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Bulgarian Split Squat",,"",1,"normal",44,8,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Bulgarian Split Squat",,"",2,"normal",44,8,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Bulgarian Split Squat",,"",3,"normal",48,11,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Leg Extension (Machine)",,"",0,"warmup",60,4,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Leg Extension (Machine)",,"",1,"warmup",70,4,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Leg Extension (Machine)",,"",2,"normal",75,12,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Leg Extension (Machine)",,"",3,"normal",75,12,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Leg Extension (Machine)",,"",4,"normal",80,10,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Straight Leg Deadlift",,"",0,"warmup",50,4,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Straight Leg Deadlift",,"",1,"warmup",70,3,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Straight Leg Deadlift",,"",2,"normal",80,10,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Straight Leg Deadlift",,"",3,"normal",80,10,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Straight Leg Deadlift",,"",4,"normal",90,8,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Hip Thrust (Barbell)",,"",0,"warmup",85,3,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Hip Thrust (Barbell)",,"",1,"warmup",125,2,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Hip Thrust (Barbell)",,"",2,"normal",135,6,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Hip Thrust (Barbell)",,"",3,"normal",145,3,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Calf Press (Machine)",,"",0,"warmup",140,4,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Calf Press (Machine)",,"",1,"normal",180,10,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Calf Press (Machine)",,"",2,"normal",180,10,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Calf Press (Machine)",,"",3,"normal",180,10,,,
"Leg day - quarta","20 Dec 2023, 17:09","20 Dec 2023, 20:07","","Calf Press (Machine)",,"",4,"normal",210,8,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Bench Press (Barbell)",,"",0,"warmup",40,15,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Bench Press (Barbell)",,"",1,"warmup",60,3,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Bench Press (Barbell)",,"",2,"warmup",66,3,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Bench Press (Barbell)",,"",3,"warmup",70,2,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Bench Press (Barbell)",,"",4,"normal",74,6,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Bench Press (Barbell)",,"",5,"normal",74,6,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Bench Press (Barbell)",,"",6,"failure",82,4,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Chest Dip (Weighted)",,"",0,"normal",,10,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Chest Dip (Weighted)",,"",1,"normal",,10,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Chest Dip (Weighted)",,"",2,"failure",5,10,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Low Cable Fly Crossovers",,"",0,"warmup",10,5,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Low Cable Fly Crossovers",,"",1,"normal",20,10,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Low Cable Fly Crossovers",,"",2,"normal",20,10,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Low Cable Fly Crossovers",,"",3,"normal",20,10,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Low Cable Fly Crossovers",,"",4,"failure",30,9,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Seated Shoulder Press (Machine)",,"",0,"warmup",20,5,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Seated Shoulder Press (Machine)",,"",1,"warmup",25,4,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Seated Shoulder Press (Machine)",,"",2,"normal",30,10,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Seated Shoulder Press (Machine)",,"",3,"normal",30,10,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Seated Shoulder Press (Machine)",,"",4,"failure",35,9,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Lateral Raise (Dumbbell)",,"",0,"warmup",24,4,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Lateral Raise (Dumbbell)",,"",1,"normal",32,10,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Lateral Raise (Dumbbell)",,"",2,"normal",32,10,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Lateral Raise (Dumbbell)",,"",3,"normal",36,8,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Triceps Pushdown",,"",0,"warmup",30,4,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Triceps Pushdown",,"",1,"warmup",35,4,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Triceps Pushdown",,"",2,"normal",40,10,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Triceps Pushdown",,"",3,"normal",40,10,,,
"Push day - terça","19 Dec 2023, 15:09","19 Dec 2023, 17:15","","Triceps Pushdown",,"",4,"normal",43,8,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Pull Up (Assisted)",,"",0,"warmup",35,15,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Pull Up (Weighted)",,"",0,"warmup",10,3,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Pull Up (Weighted)",,"",1,"warmup",15,2,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Pull Up (Weighted)",,"",2,"warmup",20,2,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Pull Up (Weighted)",,"",3,"normal",25,6,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Pull Up (Weighted)",,"",4,"normal",25,5,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Pull Up (Weighted)",,"",5,"failure",30,4,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Iso-Lateral Row (Machine)",,"",0,"warmup",40,4,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Iso-Lateral Row (Machine)",,"",1,"warmup",60,3,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Iso-Lateral Row (Machine)",,"",2,"normal",70,10,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Iso-Lateral Row (Machine)",,"",3,"normal",70,10,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Iso-Lateral Row (Machine)",,"",4,"failure",80,8,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Chest Supported Incline Row (Dumbbell)",,"",0,"warmup",36,5,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",40,10,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",44,10,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Chest Supported Incline Row (Dumbbell)",,"",3,"failure",48,9,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Rear Delt Reverse Fly (Cable)",,"",0,"warmup",10,5,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",20,10,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",20,10,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Rear Delt Reverse Fly (Cable)",,"",3,"failure",24,12,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Cross Body Hammer Curl",,"",0,"warmup",32,3,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Cross Body Hammer Curl",,"",1,"normal",36,6,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Cross Body Hammer Curl",,"",2,"failure",40,4,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Bicep Curl (Barbell)",,"",0,"warmup",29,3,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Bicep Curl (Barbell)",,"",1,"warmup",35,2,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Bicep Curl (Barbell)",,"",2,"normal",39,6,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Bicep Curl (Barbell)",,"",3,"normal",39,6,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Bicep Curl (Barbell)",,"",4,"failure",43,2,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Calf Press (Machine)",,"",0,"warmup",80,15,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Calf Press (Machine)",,"",1,"warmup",140,4,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Calf Press (Machine)",,"",2,"normal",180,10,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Calf Press (Machine)",,"",3,"normal",180,10,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Calf Press (Machine)",,"",4,"failure",210,9,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Cable Crunch",,"",0,"warmup",50,4,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Cable Crunch",,"",1,"warmup",60,3,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Cable Crunch",,"",2,"failure",70,13,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Cable Crunch",,"",3,"failure",70,9,,,
"Pull day - segunda-feira","18 Dec 2023, 17:12","18 Dec 2023, 19:29","","Cable Crunch",,"",4,"failure",70,6,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Deadlift (Barbell)",,"",0,"warmup",60,15,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Deadlift (Barbell)",,"",1,"warmup",100,3,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Deadlift (Barbell)",,"",2,"normal",140,6,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Deadlift (Barbell)",,"",3,"normal",150,6,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Deadlift (Barbell)",,"",4,"failure",160,5,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Seated Leg Curl (Machine)",,"",0,"warmup",30,4,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Seated Leg Curl (Machine)",,"",1,"warmup",35,4,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Seated Leg Curl (Machine)",,"",2,"normal",45,8,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Seated Leg Curl (Machine)",,"",3,"normal",50,8,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Seated Leg Curl (Machine)",,"",4,"failure",55,10,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Leg Extension (Machine)",,"",0,"warmup",65,5,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Leg Extension (Machine)",,"",1,"warmup",70,4,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Leg Extension (Machine)",,"",2,"normal",75,12,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Leg Extension (Machine)",,"",3,"normal",80,12,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Leg Extension (Machine)",,"",4,"failure",85,11,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Lying Leg Curl (Machine)",,"",0,"warmup",20,4,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Lying Leg Curl (Machine)",,"",1,"normal",30,10,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Lying Leg Curl (Machine)",,"",2,"normal",35,8,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Lying Leg Curl (Machine)",,"",3,"failure",30,10,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Hip Abduction (Machine)",,"",0,"warmup",60,4,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Hip Abduction (Machine)",,"",1,"warmup",70,2,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Hip Abduction (Machine)",,"",2,"normal",80,8,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Hip Abduction (Machine)",,"",3,"failure",85,9,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Calf Extension (Machine)",,"",0,"warmup",80,4,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Calf Extension (Machine)",,"",1,"warmup",100,4,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Calf Extension (Machine)",,"",2,"normal",110,10,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Calf Extension (Machine)",,"",3,"normal",110,10,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Calf Extension (Machine)",,"",4,"normal",110,10,,,
"Legs sábado","16 Dec 2023, 15:05","16 Dec 2023, 16:36","","Calf Extension (Machine)",,"",5,"failure",120,10,,,
"Treino uper - sexta","15 Dec 2023, 17:03","15 Dec 2023, 19:39","","Skullcrusher (Barbell)",,"",0,"warmup",15,15,,,
"Treino uper - sexta","15 Dec 2023, 17:03","15 Dec 2023, 19:39","","Skullcrusher (Barbell)",,"",1,"warmup",25,3,,,
"Treino uper - sexta","15 Dec 2023, 17:03","15 Dec 2023, 19:39","","Skullcrusher (Barbell)",,"",2,"normal",35,6,,,
"Treino uper - sexta","15 Dec 2023, 17:03","15 Dec 2023, 19:39","","Skullcrusher (Barbell)",,"",3,"failure",45,6,,,
"Treino uper - sexta","15 Dec 2023, 17:03","15 Dec 2023, 19:39","","Bicep Curl (Barbell)",,"",0,"warmup",29,4,,,
"Treino uper - sexta","15 Dec 2023, 17:03","15 Dec 2023, 19:39","","Bicep Curl (Barbell)",,"",1,"warmup",35,2,,,
"Treino uper - sexta","15 Dec 2023, 17:03","15 Dec 2023, 19:39","","Bicep Curl (Barbell)",,"",2,"normal",39,6,,,
"Treino uper - sexta","15 Dec 2023, 17:03","15 Dec 2023, 19:39","","Bicep Curl (Barbell)",,"",3,"failure",43,6,,,
"Treino uper - sexta","15 Dec 2023, 17:03","15 Dec 2023, 19:39","","Triceps Pushdown",0,"",0,"warmup",35,5,,,
"Treino uper - sexta","15 Dec 2023, 17:03","15 Dec 2023, 19:39","","Triceps Pushdown",0,"",1,"warmup",40,4,,,
